002nj487qnkziusw81784qurb,8486024,6117113,2000-09-01,Novacek,A,US,"cited by applicant",458
002nx39ykho9qf2rmnl90gd7k,8751849,6134667,2000-10-01,"Suzuki et al.",A,US,"cited by applicant",13
002om978vo0i7kjfoemr5oojg,9198538,6029565,2000-02-01,Plymale,A,US,"cited by applicant",7
002pjbncnzu1m513p9qk8yi82,6706065,6162168,2000-12-01,"Schweich, Jr. et al.",A,US,"cited by other",39
002pp4lo9hfv07wc2rikypjqq,7534304,6059845,2000-05-01,Berndt,A,US,"cited by other",238
002pzjcptokvuv5sx0063cvou,7266555,6081883,2000-06-01,"Popelka et al.",A,US,"cited by examiner",14
002qcod1eilal2sftv3qs1kxw,9080146,6083262,2000-07-01,Caravel,A,US,"cited by applicant",125
002qm10w0ujn6ad8tepj0td1v,8037168,6122627,2000-09-01,"Carey et al.",A,US,"cited by other",139
002rsoshzl65t1v0ymcpxqlnz,9295546,6113633,2000-09-01,Portney,A,US,"cited by applicant",119
002rt01l1v4j0w6vpvpi9n4st,D718624,6095377,2000-08-01,"Sweeton et al.",A,US,"cited by applicant",23
002rwa5hyiipmez5r0tvgnjx0,6464415,6064991,2000-05-01,"Reisinger et al.",A,US,"cited by other",38
002rx7nnv3o00tbxwwcrf2t58,8652079,6152893,2000-11-01,"Pigg et al.",A,US,"cited by applicant",303
002tepyxshkgxxh39j8dejtbk,7253576,6130517,2000-10-01,"Yuan et al.",A,US,"cited by other",5
002u2w5cr1hxgds2l1kxadlms,7165306,6116453,2000-09-01,Przytulla,A,US,"cited by other",26
002ur4l7iwfu239cb6bduxqgb,D686449,D422176,2000-04-01,Laib,S,US,"cited by examiner",9
002uvnjutxzx53rlm2lahp2dx,7087994,6127736,2000-10-01,Akram,A,US,"cited by other",70
002v2hg2r11tgo15dya7vrt71,7163401,6039569,2000-03-01,"Prasad et al.",A,US,"cited by other",143
002v2s8n24pqrsu0k2wqgtnuh,6666128,6123009,2000-09-01,"Kanayama et al.",A,US,"cited by examiner",2
002v6mswn517rex6z63hdj0gl,7847179,6103967,2000-08-01,"Cachy et al.",A,US,"cited by other",74
002vz81rx211qpdpzvq54t8u2,7563926,6133476,2000-10-01,Lin,A,US,"cited by other",150
002w28o7tpo23iixcbihzk754,8001054,6141651,2000-10-01,"Riley et al.",A,US,"cited by other",648
002w5m13emp0vzjvy7pay2s6h,7331972,6149669,2000-11-01,Li,A,US,"cited by other",67
002wbs4uedusu9ociizlv5g13,9332078,6108703,2000-08-01,"Leighton et al.",A,US,"cited by applicant",23
002wic4cr16f0ofrxjmp5u3fe,6857886,6123560,2000-09-01,"Hara et al.",A,US,"cited by other",1
002wt0sqoe8936ouhry9v15ol,7768577,6160532,2000-12-01,"Kaburagi et al.",A,US,"cited by examiner",5
002x3g3znry6rupxgek02jpny,7216348,6085217,2000-07-01,"Ault et al.",A,US,"cited by examiner",297
002xnawibf63k1x84khhrsdt4,6835396,6063910,2000-05-01,"Debenedetti et al.",A,US,"cited by other",95
002xqa17s9kgmvvzixlqk5rvj,9526020,6157810,2000-12-01,"Georges et al.",A,US,"cited by applicant",126
002y8rcf6bvomj6o6mr5yaj4c,8471361,6110806,2000-08-01,Pogge,A,US,"cited by applicant",139
002y9pctdbbtzv2a9e1fnrwyc,9195305,6100896,2000-08-01,"Strohecker et al.",A,US,"cited by applicant",66
002yq9t3mxa4wsr16axri6w0b,9092808,6118887,2000-09-01,"Cosatto et al.",A,US,"cited by applicant",19
002z2z5co2mbiggkxtn09bkk2,6867781,6157387,2000-12-01,Kotani,A,US,"cited by other",385
002zfylzbzq02mzcq3hrvavnu,D460895,D420254,2000-02-01,Park,S,US,"cited by examiner",5
0030a3flhu8kche5c7u0qm65v,8932624,6083208,2000-07-01,"Modak et al.",A,US,"cited by applicant",31
00310yrg3se1k4cs8jvsdq5dj,7161786,6072683,2000-06-01,Masghati,A,US,"cited by examiner",8
00318f23bn3why31lb864lhmn,7305268,6134474,2000-10-01,Fischell,A,US,"cited by other",132
0031drp6oia11ir3kos7cnwxv,8284025,6088755,2000-07-01,"Kobayashi et al.",A,US,"cited by other",602
00324d7b4azknttsrmhzy10tv,7676530,6112317,2000-08-01,"Berc et al.",A,US,"cited by other",25
0032f2r5a4kc1xe21tw5c4fdn,8029250,6147342,2000-11-01,Kucher,A,US,"cited by examiner",206
0032r81ksfbqaus1p4s536ocj,9605264,6020464,2000-02-01,"Okazaki et al.",A,US,"cited by applicant",6
0032u1201d8eufatlotk3xnvf,7791789,6120839,2000-09-01,"Comiskey et al.",A,US,"cited by other",93
0033a94ai1ek2wcubej7mzgqz,8507500,6069177,2000-05-01,"Carlier et al.",A,US,"cited by applicant",0
0033maoc9us1ig5wmjgukbjzr,8017323,6140496,2000-10-01,Benner,A,US,"cited by other",62
0033o9auhhn1sqquw6kmkzxhh,9511295,6033309,2000-03-01,"Couch et al.",A,US,"cited by applicant",1
0033u8n1wv4e9tue0ekwjaaqb,8160273,6061456,2000-05-01,"Andrea et al.",A,US,"cited by other",14
0034cb0x2j7r7sm2mb706zzsz,8243794,6108455,2000-08-01,Mancuso,A,US,"cited by other",13
00354dg4orzj3b6eq0zwbc2fd,D483249,6152313,2000-11-01,"Klein et al.",A,US,"cited by other",14
0036afpckhh6fu3k52l1zg1bf,8129791,6140227,2000-10-01,"Chen et al.",A,US,"cited by examiner",5
0036aqy1d56hu0840gkk6qgzg,7587363,6105011,2000-08-01,Morrison,A,US,"cited by other",248
0036cheo513wv4d83d9n1aguu,8806538,6112186,2000-08-01,"Bergh et al.",A,US,"cited by applicant",690
0036rzhhcav9x292eow8luof1,9464207,6114033,2000-09-01,"Ikemoto et al.",A,US,"cited by applicant",204
0037z2kekfscr1te1h8f47y5e,8349382,6120825,2000-09-01,"Cirialiano et al.",A,US,"cited by other",48
00393n9s6io5pkpe6fx8qt7pl,6813790,6061855,2000-05-01,Flick,A,US,"cited by other",42
0039agoe9rvguxq5ann0feq2o,7851437,6124431,2000-09-01,"Sakakibara et al.",A,US,"cited by other",38
0039cvvmey5zfutdr3jxe0e4x,9308044,6010613,2000-01-01,"Walters et al.",A,US,"cited by applicant",198
0039jp65xip34xgq606a3dmdw,9659753,6107199,2000-08-01,"Allen et al.",A,US,"cited by applicant",296
0039t18tyjxy6gyx7944wce5v,7590549,6046761,2000-04-01,Echerer,A,US,"cited by other",340
003abgalgkdx01zqkdn70cu8y,8388345,6059570,2000-05-01,"Dragan et al.",A,US,"cited by applicant",9
003acm7wwqzod7k730pa2nuzw,7446272,6096990,2000-08-01,Marin,A,US,"cited by other",6
003ak2iqn8bhau9vpbji1ib07,7325009,6029143,2000-02-01,"Mosher et al.",A,US,"cited by other",32
003aspdkczrw2ca7jj91axk5g,7757543,6160084,2000-12-01,"Langer et al.",A,US,"cited by other",204
003b1ex86p837thhdwrekzd8w,8114102,6035856,2000-03-01,"LaFontaine et al.",A,US,"cited by other",74
003b9plpo37uu6dnvz6lo1xzq,9035954,6065050,2000-05-01,DeMoney,A,US,"cited by applicant",28
003cr82dmd29v3hq800pvu2m4,8784336,6083170,2000-07-01,Ben-Haim,A,US,"cited by applicant",433
003cub5wetcmadapjlm8p4fb5,7185677,6019779,2000-02-01,"Thorud et al.",A,US,"cited by examiner",9
003d062utire6pnfbgdg4ybh0,8133759,6025650,2000-02-01,"Tsuji et al.",A,US,"cited by examiner",5
003dgrrnibfc60bnsqn5866a2,8967896,6059474,2000-05-01,Huang,A,US,"cited by applicant",9
003ek8p8ao2y2u0sav2wpc2nx,8793936,6082049,2000-07-01,Hudson,A,US,"cited by applicant",23
003ekey121yun25377318wlhb,7700489,6046112,2000-04-01,Wang,A,US,"cited by examiner",1
003f5v73cg9xz69uwasfo53kj,8316469,6016772,2000-01-01,Noyes,A,US,"cited by examiner",35
003g4jmp3kz3uente6haa6dx7,8238246,6115802,2000-09-01,"Tock et al.",A,US,"cited by other",8
003gp1kculkbuq2rzqltomysi,9632370,6038006,2000-03-01,Sasaki,A,US,"cited by applicant",7
003gzfw5re48iifdtpi0t9979,D640842,6109455,2000-08-01,Schroeder,A,US,"cited by examiner",10
003h6dgib1kyfs99qz4r803az,D674590,6016676,2000-01-01,McConnell,A,US,"cited by applicant",75
003h7bbhpgtk2yv3dawyg1f2e,RE41092,6163464,2000-12-01,"Ishibashi et al.",A,US,"cited by other",70
003hlnmdl09yhuaixnaeja9qa,8793032,6154690,2000-11-01,Coleman,A,US,"cited by applicant",25
003hr37pn6x5edtszytnnr8vr,9445496,6023098,2000-02-01,"Higashiguchi et al.",A,US,"cited by applicant",19
003idb4mnsgp1rluwfiecvvz9,9676980,6016660,2000-01-01,Abramshe,A,US,"cited by applicant",254
003igab69a3mp32f4jeuu5wr0,9695583,6067668,2000-05-01,Rudd,A,US,"cited by applicant",11
003j74n6dx2ykp0xztz8x828a,7389236,6125347,2000-09-01,"Cote et al.",A,US,"cited by examiner",4
003jahurrs2ctidw2b75lemfl,6580475,6118506,2000-09-01,"Yamazaki et al.",A,US,"cited by other",4
003ljvt67i4vdbgf0gl00fgr0,9440717,6125955,2000-10-01,"Zoretich et al.",A,US,"cited by applicant",61
003lmsbd4oxjcwjulziivitck,7690983,6117009,2000-09-01,Yoseloff,A,US,"cited by other",134
003lr4wszalkw3sv86kf23ilj,6507968,6018844,2000-02-01,"Basham et al.",A,US,"cited by other",17
003lv7bgfmbmcf63sjik7bb6u,7461892,6164719,2000-12-01,Rauh,A,US,"cited by other",162
003n7bo2hq5enq2fj8tuotvoo,8740034,6024748,2000-02-01,"Manzo et al.",A,US,"cited by applicant",262
003nbgzfh9lxt6vkcts4ou4xc,6738632,6137791,2000-10-01,"Frid et al.",A,US,"cited by examiner",1
003nbie0148gi861gcno0u6gg,7778933,6149055,2000-11-01,Gatto,A,US,"cited by other",81
003npjzzgrsmtozrhwzgaj6b6,D516190,D423653,2000-04-01,Svendsen,S,US,"cited by other",17
003nylnfqc7oxgfst071c8ees,8630929,6026398,2000-02-01,Brown,A,US,"cited by applicant",9
003o2jb6carad2mmn2l5dt28c,8542210,6147680,2000-11-01,Tareev,A,US,"cited by applicant",168
003o9dkpkc4u29fu6v95ji97j,9221308,6145559,2000-11-01,"Ingram, II",A,US,"cited by applicant",18
003ojq8sm8lr7g2iuwp7z754c,9292588,6138158,2000-10-01,"Boyle et al.",A,US,"cited by applicant",39
003oypuxwj6aagrodhkgbenxv,6647031,6097743,2000-08-01,Alphonse,A,US,"cited by other",26
003p47nlhu9k7r3kbdkse6ygn,8332228,6097824,2000-08-01,"Lindemann et al.",A,US,"cited by other",35
003p9wwi4pnyhn3wje1nmay5p,7723440,6046288,2000-04-01,"Lawson et al.",A,US,"cited by other",89
003qt2uivamp6eksul81zj3ku,7324989,6014668,2000-01-01,"Tabata et al.",A,US,"cited by examiner",8
003r3c96qpny2x4rpag465ni8,8566705,6023714,2000-02-01,"Hill et al.",A,US,"cited by examiner",9
003r7k1rfs1a513mrbtjzzlnr,D448021,D429707,2000-08-01,Park,NULL,US,NULL,17
003s6hupazosnl91m4abmfbnn,7280252,6160846,2000-12-01,"Chiang et al.",A,US,"cited by other",123
003s6qqlyq83u1t0v11rh34f0,8452643,6140941,2000-10-01,"Dwyer et al.",A,US,"cited by examiner",4
003scxm2k0n5b25e2v6dqpk2z,8267681,6165572,2000-12-01,"Kahlbaugh et al.",A,US,"cited by other",266
003sd0kthl38neeceq87gs8hn,9073244,6078259,2000-06-01,"Brady et al.",A,US,"cited by applicant",38
003t8jzvxeljz5vzp9q0e716w,9468939,6061457,2000-05-01,Stockhamer,A,US,"cited by applicant",31
003tyu6s4grxbw3ssc58lf8uv,8773260,6079844,2000-06-01,"Whitehead et al.",A,US,"cited by applicant",55
003u2puztv6r62tgis6nwgiau,7270656,6106514,2000-08-01,"O'Donnell, Jr.",A,US,"cited by other",22
003u6mcwjkk0lqjmxd4428ai9,D677195,6048590,2000-04-01,Phillips,A,US,"cited by applicant",32
003ukdg3mgvjtgxpya0tx7psx,7727917,6025025,2000-02-01,Bartrug,A,US,"cited by other",47
003v10yjz4jlgd0rtqos1ih4t,6877839,6027590,2000-02-01,"Sylvester et al.",A,US,"cited by other",7
003vd9dwp4du9n6620x2ggdb0,9082353,6158867,2000-12-01,"Parker et al.",A,US,"cited by applicant",157
003vm18gc2jytjiqqk2ndo0na,9058826,6094020,2000-07-01,"Goretzki et al.",A,US,"cited by applicant",6
003w61ag32j7qqjxozfhb1nhr,6476965,6067266,2000-05-01,Donelan,A,US,"cited by other",6
003wpcu4kbdscpmfrzmd88g1h,8899238,6155268,2000-12-01,Takeuchi,A,US,"cited by applicant",157
003wzsk6jnbelx5ddbr2s33l0,7456795,6097339,2000-08-01,"Filipovic et al.",A,US,"cited by other",3
003yh4nowqcrfixe9n3hry9a4,6574017,6025941,2000-02-01,"Srivastava et al.",A,US,"cited by examiner",4
003yks0b8lryep9u6tc8v68nj,7157900,6072313,2000-06-01,"Li et al.",A,US,"cited by examiner",10
003z2lauakcc5pt9t9iitevkq,6672689,6015193,2000-01-01,"Vogel et al.",A,US,"cited by examiner",8
003zoojithcqejx0rq63qzvsy,6302899,6068648,2000-05-01,"Cole et al.",NULL,US,NULL,14
00400gc9en9a2zmqsyf5up99a,9385028,6063683,2000-05-01,"Wu et al.",A,US,"cited by applicant",249
004073ytd7w3a6apsevbljy81,6861353,6143192,2000-11-01,Westmoreland,A,US,"cited by other",33
0040ohm95i3qfaqw601bwdsby,D644324,6065470,2000-05-01,"Van Cromvoirt et al.",A,US,"cited by other",13
0040zq2ytqatb3bnjqfxnea5d,7182472,6053615,2000-04-01,"Peterson et al.",A,US,"cited by other",51
0041v45zuhcysj0ypf1g75ltm,7935119,6099531,2000-08-01,Bonutti,A,US,"cited by other",47
0041x8ypq7mwjx531x87t7qk4,8451716,6085245,2000-07-01,"Kaycee et al.",A,US,"cited by applicant",4
0042ps6tbzk3ylubowky2i4x6,7865036,6011547,2000-01-01,"Shiota et al.",A,US,"cited by other",63
0042xh859hpmts876o0mx8pnl,8750320,6111425,2000-08-01,"Bertin et al.",A,US,"cited by applicant",358
0042xvxql4jrimxcoi9r0ngd1,6518368,6133381,2000-10-01,"Reed et al.",A,US,"cited by other",58
0042z083npoockbglkr18jm3s,8876795,6033191,2000-03-01,"Kamper et al.",A,US,"cited by applicant",48
00437pvdibnky3p8uzxjss7tp,8885982,6072904,2000-06-01,"Desai et al.",A,US,"cited by applicant",45
0043990p8l460ycyzcg5mh6ae,8080885,6121684,2000-09-01,Liaw,A,US,"cited by examiner",7
0043uixnlyupuco34pxwqjx4r,6501554,6069701,2000-05-01,"Hashimoto et al.",A,US,"cited by other",34
0044nyntq8q4v0fpr2cr4sf8a,7637337,6058898,2000-05-01,"Freese, V",A,US,"cited by examiner",9
0044un5k9zwr36prpmy5urzwb,D426712,D419309,2000-01-01,Leon,NULL,US,NULL,5
0045h6hlskt00i64om1tev9vy,7177122,6023395,2000-02-01,"Dill et al.",A,US,"cited by other",8
0045qnee5qb5gnjn84s8h0etn,7822680,6044362,2000-03-01,Neely,A,US,"cited by other",35
0048hie0ypd9033wqrdc6v3p6,D466370,D429445,2000-08-01,Sung,S,US,"cited by examiner",8
0049lnnib39w5vhe7q54vfugq,7584169,6055527,2000-04-01,"Badger et al.",A,US,"cited by other",7
0049np715w1ds7808xdrx3e8i,9344500,6058454,2000-05-01,"Gerlach et al.",A,US,"cited by applicant",11
0049nrqqzxf7j8sqkxpdfsf2r,7404685,6036394,2000-03-01,Cheng,A,US,"cited by other",107
004a0dw5ryohr9xp2ecf4evlf,8333787,6042601,2000-03-01,Smith,A,US,"cited by other",113
004a7i1nf3rx39ddhzjfbv2jp,6794631,6147391,2000-11-01,"Bowers et al.",A,US,"cited by other",14
004amv89zzn5lqwuznhh8xciq,8337229,6146197,2000-11-01,"Holliday et al.",A,US,"cited by other",390
004bkxmdsnxl7lxgeodwy1ijs,7627895,6070141,2000-05-01,"Houvener et al.",A,US,"cited by examiner",0
004c2ahvretwnmoiivbdocxcr,6338193,6148510,2000-11-01,"Yokoi et al.",A,US,"cited by examiner",0
004c8hzkx82s99kr1llrkluv7,7728517,6105202,2000-08-01,"Grasso et al.",A,US,"cited by other",48
004cd1e0aymujnujzhx7nflsq,9265568,6051010,2000-04-01,"DiMatteo et al.",A,US,"cited by examiner",21
004ceh6i7f544hmovvxo0uho2,8075855,6117643,2000-09-01,"Simpson et al.",A,US,"cited by other",1
004cgrt8pim96vdu9hk6zwn1e,6931843,6164067,2000-12-01,Cronje,A,US,"cited by examiner",4
004crkc3zg0p358thihiww7ng,9005098,6010444,2000-01-01,"Honeycutt et al.",A,US,"cited by applicant",10
004d5mtz3oh7krzhvzvm3s5e0,7992725,6010627,2000-01-01,"Hood, III",A,US,"cited by other",270
004dlwuvmefqo52vemkd7zo9z,7579307,6068788,2000-05-01,"Kezuka et al.",A,US,"cited by other",3
004dm3l3puld8pgxckhddrr0p,6740877,6031230,2000-02-01,Toumatsu,A,US,"cited by other",14
004dytt516n8vuq7lqrdincyy,9427281,6016811,2000-01-01,"Knopp et al.",A,US,"cited by applicant",248
004ejdgys41ma1wv6dxjs5i0h,9687309,6099518,2000-08-01,Adams,A,US,"cited by examiner",29
004ejubvmg457wi8u43p3jn9w,D447546,6128793,2000-10-01,Weinstein,NULL,US,NULL,15
004etw3ufpjtof3skvrk3icjz,7337219,6167120,2000-12-01,Kikinis,A,US,"cited by other",17
004fb5oti7pv62vfw2wi3120d,8433424,6036673,2000-03-01,Quinn,A,US,"cited by examiner",5
004ffjfvxbqg8kpshiwy3r2gf,8833355,6026798,2000-02-01,"Sanders et al.",A,US,"cited by examiner",53
004fghjun2uwdrs3wq6x8w09a,7181162,6138012,2000-10-01,"Krutz et al.",A,US,"cited by other",129
004fhvcyikha637auml2zb7ld,7393277,6059289,2000-05-01,Vancura,A,US,"cited by other",71
004fzbbq5vjf18h1tt30d24r2,8893017,6163775,2000-12-01,"Wlaschin et al.",A,US,"cited by applicant",36
004gicoioozf04ltct6m0zzub,7904249,6030779,2000-02-01,Short,A,US,"cited by other",53
004gjsib10w86xbwjqug1um3q,9078993,6063082,2000-05-01,"DeVore et al.",A,US,"cited by applicant",1
004h5bhaes81zfsp4fzg38yr7,8638578,6069798,2000-05-01,Liu,A,US,"cited by applicant",135
004h78qkm3g8jy8gxv8uxwkpu,8388467,6045461,2000-04-01,"Yamagishi et al.",A,US,"cited by applicant",11
004hqx0je17d2mg1wbo0ph0ck,8649535,6115477,2000-09-01,"Filo et al.",A,US,"cited by applicant",69
004hwdoncff7mkqqc03x8jeuz,D556308,D434839,2000-12-01,"Hulsebus et al.",S,US,"cited by other",2
004i7cc6iciolyf948atvd1wg,7768408,6129823,2000-10-01,"Hughes et al.",A,US,"cited by other",178
004j11hx0az2dj3tqympztok0,6507702,6041184,2000-03-01,"Inoue et al.",A,US,"cited by examiner",6
004j5iyeflhwmnraitbzz22lv,7207996,6045508,2000-04-01,"Hossack et al.",A,US,"cited by other",64
004knft3sz3x9lk3qmbzi9kly,8227154,6156468,2000-12-01,"Wehelie et al.",A,US,"cited by other",10
004l7zj64ebn3oqi1qsj39m16,7750652,6150186,2000-11-01,"Chen et al.",A,US,"cited by other",592
004l9tjy8mb361nzleio6x60p,7356461,6038561,2000-03-01,"Snyder et al.",A,US,"cited by examiner",1
004lnnk0zlgdcx4gk7zg9dm3n,9494320,6135366,2000-10-01,"Bodelin et al.",A,US,"cited by applicant",95
004m3dnl3ik3ia4tglg15jyg5,6673663,6127700,2000-10-01,Bulucea,A,US,"cited by other",38
004m6fy2k75fccez33tl1zexs,7783753,6011537,2000-01-01,Slotznick,A,US,"cited by other",20
004moztrexmbaoywk07ofu75f,8487910,6064354,2000-05-01,DeLuca,A,US,"cited by examiner",10
004mtue0ekfs20heztvbjaevc,8843723,6016273,2000-01-01,"Seki et al.",A,US,"cited by applicant",16
004n833033q0xnswrnhy4rysb,8655580,6107940,2000-08-01,Grimm,A,US,"cited by applicant",109
004nhgn6d6dlfzccpno1hwu9k,9237891,6050472,2000-04-01,Shibata,A,US,"cited by applicant",774
004ov5uh0kn5gde8xq39hwsv9,8778698,6102872,2000-08-01,"Doneen et al.",A,US,"cited by examiner",26
004ovlm3oz4rf8xkfz0p9rcxw,6672758,6160225,2000-12-01,Isikawa,A,US,"cited by examiner",5
004phd6e6zp145qx10nqg7q8s,8111169,6119526,2000-09-01,"Reigstad et al.",A,US,"cited by other",0
004qhzaxp47bfxjo7ayaot0j4,6671523,6026291,2000-02-01,"Carlsson et al.",A,US,"cited by examiner",1
004qil17g9sf9oo0sxuerilzu,8223014,6150948,2000-11-01,Watkins,A,US,"cited by examiner",3
004qoqgnck1wmrwbbfi40iqsy,7572884,6011007,2000-01-01,"Havelund et al.",A,US,"cited by other",4
004qy8tbetk69b1cdb7xk4vbt,7932911,6058408,2000-05-01,"Fischer et al.",A,US,"cited by other",63
004rnpjhysww2dj3utehzuczt,8201449,6082197,2000-07-01,"Mizuno et al.",A,US,"cited by examiner",3
004rrz4hfd89gz8dbbzfje0sd,8931431,6089692,2000-07-01,Anagnostopoulos,A,US,"cited by examiner",32
004rtavgxfvlyodsuk63r02t6,8075676,6010555,2000-01-01,"Smolarek et al.",A,US,"cited by other",62
004ru5jko2f1l1hbfe9t9sfer,6345614,6009846,2000-01-01,"Walker, Jr.",A,US,"cited by examiner",8
004s4buiewvkrdlcm4n789uot,6349862,6116481,2000-09-01,Arnold,A,US,"cited by examiner",8
004sct53c3wit7570pd7si7l3,9050414,6048332,2000-04-01,"Duffy et al.",A,US,"cited by applicant",18
004silssyir4hwidqekw1jdvc,7260298,6075375,2000-06-01,"Burkhart et al.",A,US,"cited by other",60
004t84vapnpjh0dtv5p3m0m5g,6773523,6051093,2000-04-01,Tsukahara,A,US,"cited by other",25
004tbi5clnlq3ipq0qp0olmuw,6950540,6115483,2000-09-01,Suga,A,US,"cited by other",6
004tj72ej8nja5xj8lvbhvbmm,7747579,6167402,2000-12-01,Yeager,A,US,"cited by other",63
004u1y8vxci5jiabot33j2k5q,9197206,6035180,2000-03-01,"Kubes et al.",A,US,"cited by applicant",86
004vovqkmkinr13ithyew79o6,6275888,6119192,2000-09-01,"Kao et al.",NULL,US,NULL,18
004whysfs90m3nf3o6tqptmw6,8341407,6134327,2000-10-01,"Van Oorschot",A,US,"cited by other",131
004wsht86uy6mwc338t1z8ddt,7429486,6080560,2000-06-01,"Russell et al.",A,US,"cited by other",9
004y3uqwp7ahln8w7ky3tiaqf,7989845,6063655,2000-05-01,"Shealy et al.",A,US,"cited by other",2
004zf5k88a8s2kmarblrxpoh2,8516924,6082222,2000-07-01,"Kiyosawa et al.",A,US,"cited by applicant",6
004zkixs6bsjfljv9ymdqrqss,8115794,6104522,2000-08-01,"Hayashi et al.",A,US,"cited by other",14
00503rzxj6o4ttxy4mphfv7vl,9273353,6140048,2000-10-01,"M&#xfc;ller et al.",A,US,"cited by applicant",100
0050idsrkzl3pok8ctq9rfjac,8768952,6078258,2000-06-01,"Auerbach et al.",A,US,"cited by applicant",71
0050v3xeglpvpmdgupzid1bp3,7141279,6037058,2000-03-01,"Clikeman et al.",A,US,"cited by other",53
0051yn1rb5mh73r0dz4lzn1v6,8067854,6141170,2000-10-01,"Hatae et al.",A,US,"cited by other",2
0052gqpq79k8ca7wdoki8xgku,D655378,6027644,2000-02-01,"Magnusson et al.",A,US,"cited by other",38
0052kpywzmssqumpc6qa531ut,7469312,6065087,2000-05-01,"Keaveny et al.",A,US,"cited by other",12
0052o9c4y3x1p77tuw9j2k1z6,6975632,6052145,2000-04-01,"Macrae et al.",A,US,"cited by other",30
005335rof9r657p5va2v63yze,D731048,6073630,2000-06-01,Adahan,A,US,"cited by applicant",153
0054ir3cgtsw2xolnwvwwrrwo,8201962,6098825,2000-08-01,Kohnen,A,US,"cited by other",159
0054kmid7trvrewl0vibsw0qj,8525030,6150612,2000-11-01,"Grandy et al.",A,US,"cited by applicant",43
0054xjolhdlamz9bhzfexrs4n,8149048,6061511,2000-05-01,"Marantz et al.",A,US,"cited by other",481
00555gsehtkqg7wlisroj37b3,8616085,6058803,2000-05-01,Yamanaka,A,US,"cited by applicant",1
0055f4l8yccj46dwwrk0xsvwl,8676338,6051159,2000-04-01,"Hao et al.",A,US,"cited by applicant",119
0055jnh8xt8d8gq8tyga2b7wm,D631598,6155695,2000-12-01,Sealy,A,US,"cited by examiner",5
0055xbsh4eyukefwctqpy8pj9,7133940,6101555,2000-08-01,"Goshey et al.",A,US,"cited by other",96
0058ixkjvh2jfd1mfty6jt0gy,7941675,6119241,2000-09-01,"Michail et al.",A,US,"cited by other",81
0059hqi1hd794nis6gort79yl,8444608,6024693,2000-02-01,"Schock et al.",A,US,"cited by applicant",99
0059ov61r6vjis7am6dz3e4mb,9247989,6047700,2000-04-01,"Eggers et al.",A,US,"cited by applicant",174
005b8jjtuyfex38ilmo3fvbxa,8449909,6162467,2000-12-01,"Miller et al.",A,US,"cited by applicant",29
005bpqm91srdog5f599jfvglz,8585591,6073031,2000-06-01,"Helstab et al.",A,US,"cited by applicant",655
005c3h7wz2hst63kw6qabk5jp,9730326,6017239,2000-01-01,Watanabe,A,US,"cited by examiner",16
005ccp3et23m4xa6mhz95escf,7228526,6110228,2000-08-01,"Albright et al.",A,US,"cited by other",8
005cie5cq5hsx4dtg9t0zsqgy,7403564,6040863,2000-03-01,Kato,A,US,"cited by other",22
005cmcssjl9bgn2leqwteriuk,8247335,6162340,2000-12-01,Zakikhani,A,US,"cited by other",177
005cv0iecfln1ppfg5df3lcvq,9109875,6122891,2000-09-01,Carpenter,A,US,"cited by applicant",6
005cvhd5hbcbpno02o9tfhb2j,7785191,D421277,2000-02-01,"McGahn et al.",S,US,"cited by other",118
005czkwzpzk2cv9r98qxsjc2y,8376250,6138927,2000-10-01,"Spear et al.",A,US,"cited by applicant",27
005dv4b33o9tv4171a5a5my5t,8479521,6070412,2000-06-01,"Ansart et al.",A,US,"cited by applicant",24
005exjr4qzgev637ei0zk6n8j,7035698,6025562,2000-02-01,"Shimizu et al.",A,US,"cited by examiner",1
005eyo7d2im3pzk185ejqairi,8628566,6042607,2000-03-01,"Williamson, IV",A,US,"cited by applicant",116
005fmusrxmd0m3pwkuosjb52e,9198714,6113594,2000-09-01,Savage,A,US,"cited by applicant",293
005fqqjg3hae3xke08vo5djth,8937687,6078308,2000-06-01,"Rosenberg et al.",A,US,"cited by applicant",66
005fsaexd1nfe1kw6ztou9jw0,7565030,6061055,2000-05-01,Marks,A,US,"cited by other",52
005g6syof9eb2a96yudeftvey,8447319,6091362,2000-07-01,Stilp,A,US,"cited by applicant",39
005gcyqepaklsta2lkzefm2au,7971179,6026362,2000-02-01,"Kim et al.",A,US,"cited by examiner",0
005ggiadhx7ak4o2uim8czm79,6922273,6163026,2000-12-01,"Bawolek et al.",A,US,"cited by other",709
005hmz49g7s6sg26dpkvpcvb8,9289886,6142243,2000-11-01,Mayer,A,US,"cited by applicant",310
005hq34zyob2zh8o9qu18ba72,9579077,6162192,2000-12-01,"Cragg et al.",A,US,"cited by applicant",217
005i4vz2q50egc5kz8gljy3e3,9320631,6120480,2000-09-01,"Zhang et al.",A,US,"cited by applicant",162
005ibuom2p4a2ib7odo86yaqp,6845259,6095990,2000-08-01,Parodi,A,US,"cited by other",27
005ihgce9l0n30ut22k18pce2,7543336,6112181,2000-08-01,"Shear et al.",A,US,"cited by other",75
005iyuzwhg114a5gcnk3uvrdb,8290859,6032133,2000-02-01,"Hilt et al.",A,US,"cited by other",52
005kndmzu05pwcriztaqbcxhi,8189285,6105119,2000-08-01,"Kerr et al.",A,US,"cited by other",171
005lrlrmd4wpa921wkg8xlcvd,8275863,6061798,2000-05-01,"Coley et al.",A,US,"cited by other",129
